Startnumber;Last_name;First_name;Country;PPP_chapter;Gender;QTTR
5442;Jannek;Thomas;GER;SG Geltow;M;1996
5443;Linke;Gerolf;GER;TuS 1883 Nordenstadt;M;1996
5444;Beck;Tobias;GER;TV 1898 M�nster;M;1996
5445;Grigelova;Natalia;SVK;Slovak Republic;F;1996
5446;Dohn;Alexander;GER;TSG 1888 Eddersheim;M;1996
5447;Saparbaev;Nurdin;RUS;Russia;M;1996
5448;Karaca;Yagmur Sevval;TUR;TSV Watenb�ttel;F;1996
5449;Ibakhan;Sanzhar;KAZ;Kazakhstan;M;1996
5450;Bubna;Rohan;USA;USA;M;1996
5451;Yung;Tsz Hin;HKG;Hongkong;M;1996
5452;Theerakidakorn;Athitthorn;THA;Thailand;M;1996
5453;Gerth;Wolfgang;GER;TTV Rees-Groin;M;1995
5454;Dang;An Duy;GER;1. FC K�ln 01/07 e.V.;M;1995
5455;Dietrich;Mathias;GER;Hertha BSC;M;1995
5456;Oeste;Mario;GER;TTV Weiterode 1952;M;1995
5457;Nagm;Amin;GER;TTC Lantenbach 1957 e.V.;M;1995
5458;Scholz;Lukas;GER;TSV Sasel;M;1995
5459;He�el;Matthias;GER;TSG 1888 Eddersheim;M;1995
5460;Christensen;Stefanie;DEN;F�chse Berlin Reinickendorf;F;1995
5461;Hobl;Lukas;CZE;SV Buchonia 1912 Flieden;M;1995
5462;Kobosz;Lucja;POL;Poland;F;1995
5463;Docherty;Harrison Thomas;GBR;Wales;M;1995
5464;Rehotun;Oleh;UKR;Ukraine;M;1995
5465;Sie;Lay Yin;SGP;Singapore;F;1995
5466;Brzezinska;Natalia;POL;Poland;F;1995
5467;Dobrowolski;Maciej;POL;Poland;M;1995
5468;Serrano;Valentin;ARG;Argentina;M;1995
5469;Ebazer;Shenol;BUL;Bulgaria;M;1995
5470;Figueroa;Cesar;VEN;Venezuela;M;1995
5471;Acimovic;Simon;AUT;Austria;M;1995
5472;L�ffler;Jannik;GER;TSV Ellenbach 1913/65;M;1994
5473;Schmid;Gunter;GER;TV Herbolzheim;M;1994
5474;Hiller;Luca;GER;SV Nabern;M;1994
5475;David;Thomas;GER;SV Muldental Wilkau-Ha�lau;M;1994
5476;Schway;S�ren;GER;MTSV Eschershausen;M;1994
5477;Sch�ler;Toby Frederik;GER;SV Warsingsfehn;M;1994
5478;Kramer;Lukas;GER;TTC Gnadental;M;1994
5479;Chen;Rhea Zhu;GER;TTC immoXone Bietigheim-Bissingen;F;1994
5480;Qu;Kevin;GER;FC Bayern M�nchen e.V.;M;1994
5481;Zilch;Benjamin;GER;TV Eschersheim 1895;M;1994
5482;Hristova;Kalina;BUL;Bulgaria;F;1994
5483;Sazimova;Adela;CZE;Czech Republic;F;1994
5484;Rebic;Zrinka;CRO;Croatia;F;1994
5485;Azzala;Abderrahmane;ALG;Algeria;M;1994
5486;Carranza;Mateo;ARG;Argentina;M;1994
5487;Hamrouni;Mariem;TUN;Tunisia;F;1994
5488;Popova;Valentina;SVK;Slovak Republic;F;1994
5489;Pavlovic;Dimitrije;SRB;Serbia;M;1994
5490;Jokinen;Antti;FIN;Finland;M;1994
5491;Kam;Hang Lok;HKG;Hongkong;M;1994
5492;Zhang;Serena;AUS;Australia;F;1994
5493;Vargas;Sara;COL;Colombia;F;1994
5494;Farooqui;Shamayel;IND;India;M;1994
5495;Brenden;Yan Ze;MAS;Malaysia;M;1994
5496;Hernandez;Arana;PUR;Puerto Rico;F;1994
5497;Lv;Jieqiang;CHN;China;M;1994
5498;Zhang;Laura;USA;USA;F;1994
5499;Eisenmann;Marcel;GER;TV 1900 Unter�wisheim;M;1993
5500;Wagner;Tobias;GER;TTC Hausen 1975;M;1993
5501;Behringer;Rosalia;GER;FC 1932 e.V. K�lsheim;F;1993
5502;Kaiser;Sascha;GER;TTV Rees-Groin;M;1993
5503;Hoffmann;Thorsten;GER;TSSV Bottrop;M;1993
5504;Benko;Lana;CRO;Croatia;F;1993
5505;Jean;Marin;FRA;TTC Salm�nster 1950;M;1993
5506;Omar;Farida;EGY;Egypt;F;1993
5507;Todorovic;Dusica;SRB;F�chse Berlin Reinickendorf;F;1993
5508;Amangeldi;Akniyet;KAZ;Kazakhstan;F;1993
5509;Shirbhate;Abhinav;USA;USA;M;1993
5510;Gimenez;Malena;ARG;Argentina;F;1993
5511;Boogers;Kris Lydia H.;BEL;Belgium;M;1993
5512;Eker;Zeynep;TUR;Turkey;F;1993
5513;Arboleda Escobar;Diego Alexander;COL;Colombia;M;1993
5514;Aliev;Mustafo;TJK;Tajikistan;M;1993
5515;Watanabe;Riki;JPN;Japan;M;1993
5516;Olika Ararso;Soolan;GER;TV Eschersheim 1895;M;1992
5517;Vo�;Jona;GER;VfL Sittensen;M;1992
5518;Hummel;Tobias;GER;TTC Seelbach-Schuttertal;M;1992
5519;Pump;Dennis;GER;MTV Elm;M;1992
5520;Seyffert;Jannis;GER;Tischtennisclub Elz;M;1992
5521;Wirdemann;Jessica;GER;1. FC K�ln 01/07 e.V.;F;1992
5522;Wiszowaty;Kazimierz;POL;TSV Besse;M;1992
5523;Torba;Roman;UKR;SVH 1945 Kassel;M;1992
5524;Brunzell;Kevin;SWE;Sweden;M;1992
5525;Pazmino;Naomi;ECU;Ecuador;F;1992
5526;Grzelak;Ryszard;POL;DJK TTV Biederitz;M;1992
5527;Zhao;Coral;AUS;Australia;F;1992
5528;Hamaswr;Karzan Mohammed Lateif;IRQ;Iraq;M;1992
5529;Liparteliani;Tekla;GEO;Georgia;F;1992
5530;Nguyen;Nhat Hoang Long;FIN;Finland;M;1992
5531;Kamilzhanova;Shodiyona;KAZ;Kazakhstan;F;1992
5532;Murafa;Anastasiia;POL;Poland;F;1992
5533;Merk;Melanie;GER;TTC Langweid e.V.;F;1991
5534;Frick;Peter;GER;TSV Lunestedt;M;1991
5535;Knittel;Tobias;GER;TTC 1967 Hofgeismar;M;1991
5536;Tong;Jiayu;GER;FC Bayern M�nchen e.V.;M;1991
5537;Tihi;Aurel;ROU;SG Clara Zetkin Leipzig;M;1991
5538;Tretiak;Matvii;UKR;Ukraine;M;1991
5539;Martin;Julia;ESP;Spain;F;1991
5540;Jancsa;Gabor;HUN;Hungary;M;1991
5541;Vondracek;Filip;CZE;TSV Bad K�nigshofen;M;1991
5542;Reda;Abdalrahman;EGY;Egypt;M;1991
5543;Lee;Eng Kee Eudora;SGP;MTV Engelbostel-Schulenburg;F;1991
5544;So;Steven;AUS;Australia;M;1991
5545;Ayala;Esteban;PUR;Puerto Rico;M;1991
5546;Suszycki;Rafal;POL;Poland;M;1991
5547;Halawa;Habiba;EGY;Egypt;F;1991
5548;Lakehal;Zakaria;CAN;Canada;M;1991
5549;H�bner;Lars;GER;TTC immoXone Bietigheim-Bissingen;M;1990
5550;Jentzsch;Johannes;GER;SV Motor 1951 Falkensee;M;1990
5551;H�hm;Marco;GER;TT-Team Hagen;M;1990
5552;Engert;Hartmut;GER;MSV Bautzen 04;M;1990
5553;Tanriver;Noah;GER;VSV B�chig 1906/1950 e.V.;M;1990
5554;Kah;Emilio;GER;FC Bayern M�nchen e.V.;M;1990
5555;Nguyen;An;GER;Hertha BSC;M;1990
5556;Huber;Marius;GER;Turnverein Dellbr�ck;M;1990
5557;Hollatz;Danny;GER;TSV Leimbach e.V.;M;1990
5558;Dziadkowiec;Martyna;POL;SV DJK Holzb�ttgen;F;1990
5559;Soto Torres;Hern�n Benjamin;CHI;SG Clara Zetkin Leipzig;M;1990
5560;Toro;David;ROU;Romania;M;1990
5561;Stephan;Michael;GER;SV Berliner Brauereien;M;1990
5562;Zainudeen;Sonia;SGP;Singapore;F;1990
5563;Szymik;Jakub;POL;Poland;M;1990
5564;Nuraddin;Ana;IRQ;Iraq;F;1990
5565;Guevara;Baltazar;ARG;Argentina;M;1990
5566;Sachdeva;Aryan;IND;India;M;1990
5567;Low Cabeza;Raul;CHI;Chile;M;1990
5568;Ferreira;Amy;USA;USA;F;1990
5569;Weinitschke;Jarne;GER;SV DJK Holzb�ttgen;M;1989
5570;Duffke;Tom;GER;SC Staig;M;1989
5571;Blonstein;Ilja;GER;Mettmann-Sport e.V.;M;1989
5572;Frackowiak;Piotr;GER;Tischtennisclub Elz;M;1989
5573;Osbar;Eric;GER;Olympischer Sport-Club Berlin;M;1989
5574;Stankevicius;Denisas;LTU;Homberger Tschft. 1862;M;1989
5575;Uzialo;Ervinas;LTU;Lithuania;M;1989
5576;Ounaeis;Islam;TUN;Tunisia;F;1989
5577;Bobek;Weronika;POL;Poland;F;1989
5578;Bisi;Alessandro;ITA;Italy;M;1989
5579;Milak;Vito;CRO;Croatia;M;1989
5580;Elbasyouni;Nada;EGY;Egypt;F;1989
5581;Allsop;Christopher;IRL;Ireland;M;1989
5582;Nechyba;Radim;CZE;Czech Republic;M;1989
5583;Morisseau;Jerome;FRA;New Caledonia;M;1989
5584;Vinodhkumar;Samyukt;AUS;Australia;M;1989
5585;Slupska;Malwina;POL;Poland;F;1989
5586;Jung;Julien;FRA;France;M;1989
5587;Kaltchev;Christian;GER;Essener Tischtennis-Verein 23;M;1988
5588;Schr�der;Dirk;GER;TTC Holzhausen;M;1988
5589;Bromann;Marius;GER;Union 1861 Sch�nebeck;M;1988
5590;Alfter;Maximilian;GER;TTC Ockenfels;M;1988
5591;Stadie;Dennis;GER;DJK Franz-Sales-Haus Essen;M;1988
5592;Magit;Jurij;UKR;RSV 1921 Klein-Winternheim e. V.;M;1988
5593;Keller;Dirk;GER;TTV Edenkoben;M;1988
5594;Nilsson;Alice;SWE;Sweden;F;1988
5595;Cameron;Niall;GBR;Scotland;M;1988
5596;Sanchi;Candela;ARG;Argentina;F;1988
5597;Serrano;Francisco;ESP;Spain;M;1988
5598;Pushpak;Amrutha;IND;India;F;1988
5599;Cernocky;Dominik;CZE;TTV Vilshofen;M;1988
5600;Villar Solano;Julio Andre;PER;Peru;M;1988
5601;Tada;Keisuke;JPN;TSV Bad K�nigshofen;M;1988
5602;Ortiz;Nohelia;ECU;Ecuador;F;1988
5603;Hadzhistefanu;Bozhidar;BUL;TSV Korntal;M;1988
5604;Noskova;Adela;CZE;Czech Republic;F;1988
5605;Dutta;Alisha;GBR;England;F;1988
5606;Kosovac;Boris;CRO;Croatia;M;1988
5607;Fernandez;Ambar;PAR;Paraguay;F;1988
5608;Hassan;Yousef;AUS;Australia;M;1988
5609;Erpenstein;Frederik;GER;MTV 1881 Ingolstadt;M;1987
5610;Peil;Christian;GER;DJK Franz-Sales-Haus Essen;M;1987
5611;Klevenz;Thomas;GER;TSV Karlsdorf;M;1987
5612;Hundhammer;Wolfgang;GER;SB DJK Rosenheim;M;1987
5613;Scholze;Manuel;GER;TuS T�pen;M;1987
5614;Albert;Nico;GER;TV Brebach;M;1987
5615;Maruk;Igor;LTU;Gie�ener SV;M;1987
5616;Spalteholz;Andr�;GER;TTV 1990 Wurzen;M;1987
5617;Simon;Fabien;LUX;SV Wolsfeld;M;1987
5618;Anchundia Leon;Keimy;ECU;Ecuador;F;1987
5619;Velayutham;Sivaraam;USA;USA;M;1987
5620;Mladenovski;Filip;MKD;TuS Haltern;M;1987
5621;Seow;Joeunn;SGP;Singapore;F;1987
5622;Tituana;Domenica;ECU;Ecuador;F;1987
5623;Andersson;Christian;SWE;Sweden;M;1987
5624;Koch;Andreas;GER;TTF Besseringen;M;1986
5625;Donnelly;Justin Shane;GER;TTV Ronsdorf;M;1986
5626;Burkard;Alexander;GER;SpVgg Erlangen;M;1986
5627;Kla�en;Rainer;GER;SV Olympia Laxten;M;1986
5628;Ewert;Martin;GER;Post SV Gera;M;1986
5629;Demmere;Dominik;GER;SG Waldfischbach;M;1986
5630;Toth;Gabor;HUN;TTF Altshausen;M;1986
5631;Miashchanskaya;Ulyana;BLR;Belarus;F;1986
5632;Cruz Aponte;Daniel Esteban;COL;Colombia;M;1986
5633;Henderson;Maxwell;NZL;Austria;M;1986
5634;Blatny;Jaroslav;CZE;Czech Republic;M;1986
5635;Kcomt;Mia;PER;Peru;F;1986
5636;Fantozzi;Fabrizio;ITA;Italy;M;1986
5637;Zhu;Lin;AUS;Australia;F;1986
5638;Sadriddinov;Zokhidjon;UZB;Uzbekistan;M;1986
5639;Kakharov;Ozodbek;UZB;Uzbekistan;M;1986
5640;Yang;Emma;USA;USA;F;1986
5641;Faal;Joel;GER;DJK Blau-Wei� Avenwedde;M;1985
5642;Vujacic;Philippe;GER;TSV Korntal;M;1985
5643;Pfleger;Martin;GER;SV Motor Mickten Dresden;M;1985
5644;Stolz;Sven;GER;VfL Sindelfingen;M;1985
5645;Rosemann;Amadeus;GER;TSG 1888 Eddersheim;M;1985
5646;M�ller;Markus;GER;TTC Lantenbach 1957 e.V.;M;1985
5647;B�hme;Johannes;GER;SG Braunichswalde e.V.;M;1985
5648;Jokic;Luka;SLO;Slovenia;M;1985
5649;Flaatten;Sebastian;NOR;Norway;M;1985
5650;Enskyi;Simon Dzhoshua;UKR;Ukraine;M;1985
5651;Ouellet;Yohan;CAN;Canada;M;1985
5652;Piekarczyk;Zuzanna;POL;Poland;F;1985
5653;Saiti;Agon;MKD;TuS Haltern;M;1985
5654;Cuello;Mariana;COL;Colombia;F;1985
5655;Cruz;Maria;PHI;Philippines;F;1985
5656;Tan;Kok Peng;SGP;Singapore;M;1985
5657;Loncke;Jerome;FRA;France;M;1985
5658;Le Lannic;Agnes;FRA;France;F;1985
5659;Yeh;Yun-Kuang;TPE;Taiwan;M;1985
5660;Hussain;Ali;BRN;Bahrain;M;1985
5661;Elhabeche;Amir;KSA;Saudi Arabia;M;1985
5662;Schubert;Leon;GER;SV Muldental Wilkau-Ha�lau;M;1984
5663;Carstens;David;GER;DJK SB Landshut e.V.;M;1984
5664;Richter;Constantin;GER;1. FSV Mainz 05 e. V.;M;1984
5665;Nguyen;Minh-Thao;GER;SU Neckarsulm;F;1984
5666;Julius;Sascha;GER;TTC Wolmirstedt;M;1984
5667;Huber;Thomas;GER;SC Staig;M;1984
5668;Kriese;Konstantin;GER;Hertha BSC;M;1984
5669;Cecava;Miroslav;CZE;1. TTV Schwarzenberg;M;1984
5670;Cylwik;Slawomir;POL;Sportclub Parchim;M;1984
5671;Wu;Vicky;FIJ;Fiji Islands;M;1984
5672;Hallen;Zac;SWE;Sweden;M;1984
5673;Rautureau;Benoit;FRA;France;M;1984
5674;Cordero;Alejandro;ECU;Ecuador;M;1984
5675;Muhammad;Ahmed;PAK;GSV Fr�ndenberg;M;1984
5676;Khalifa;Saga;EGY;Egypt;F;1984
5677;Furuyama;Cid;BRA;Brazil;M;1984
5678;Pragnya;Pragnya;IND;India;F;1984
5679;Kassem;Hazem;EGY;Egypt;M;1984
5680;Othman;Las;IRQ;Iraq;M;1984
5681;Karl;Marcel-Sargon;GER;TSG 1888 Eddersheim;M;1983
5682;Hollweg;Michael;GER;TTC Schwalbe Bergneustadt;M;1983
5683;Lee;Ben;GER;TuS Wickrath;M;1983
5684;Reis;Dominik;GER;FT V. 1844 Freiburg;M;1983
5685;G�ndogdu;Kuzey;TUR;Turkey;M;1983
5686;Kaucky;Filip;CZE;Czech Republic;M;1983
5687;Jimenez;Ignacia;CHI;Chile;F;1983
5688;Wator;Oliwia;POL;Poland;F;1983
5689;Marengue;Eric;FRA;France;M;1983
5690;Rios;Martina;CHI;Chile;F;1983
5691;Krishna;Medha;USA;USA;F;1983
5692;Chramko;Olga;POR;Portugal;F;1983
5693;Dallakyan;Sergey;ARM;Armenia;M;1983
5694;Cruz Ruiz;Sebastian;PUR;Puerto Rico;M;1983
5695;Perez;Sergio;ESP;Spain;M;1983
5696;Lau;Dennis;GER;SC Marklohe-Lemke;M;1982
5697;Kasten;Luis;GER;TSV Dachau 65;M;1982
5698;Kruse;Max;GER;1. TTC M�nster;M;1982
5699;Kellert;Alexander;GER;SC Poppenb�ttel;M;1982
5700;Jankovic;Sandor;SRB;TTC Schwalbe Bergneustadt;M;1982
5701;Thei�en;Mike;GER;TTC Horst-S�d;M;1982
5702;Hartmann;Peter;GER;Oberalster VfW;M;1982
5703;Br�ning;Christof;GER;Preetzer TSV;M;1982
5704;Huber-Petersen;Michael;GER;Hertha BSC;M;1982
5705;Fittler;Mark;GER;TuS 1883 Nordenstadt;M;1982
5706;Knoll;Martin;GER;TG Eggenstein;M;1982
5707;Piekarek;Tomasz;POL;SV Kubsch�tz;M;1982
5708;Terpou;Elisavet;GRE;Greece;F;1982
5709;Guassardo;Liliana Alicja;SVK;Slovak Republic;F;1982
5710;Molnarova;Emma;SVK;Slovak Republic;F;1982
5711;Boccard;Sam;SUI;Switzerland;M;1982
5712;Chamorro;Sara;COL;Colombia;F;1982
5713;Diamuangana Diawaku;Djo;COD;Congo Democratic Republic;M;1982
5714;Aviles;Sebastian;CRC;Costa Rica;M;1982
5715;Tosson;Malik;EGY;Egypt;M;1982
5716;Johansson;Erik;SWE;Sweden;M;1982
5717;Fischer;David;GER;FC Adler 1919 Weidhausen;M;1981
5718;Roll;Michael;GER;VfL Kirchheim;M;1981
5719;M�rtens;Claas;GER;TSV Algesdorf;M;1981
5720;Spill;Timo;GER;Borussia D�sseldorf;M;1981
5721;Kasper;Nicolas;GER;SV DJK Holzb�ttgen;M;1981
5722;Bursian;Daniel;GER;TSV Gr�felfing e.V.;M;1981
5723;Cetin;Mustafa;GER;DJK Franz-Sales-Haus Essen;M;1981
5724;Roskothen;Leon;GER;TTC Berus;M;1981
5725;Wei;Jeffrey;GER;TuS Germania Schnelsen;M;1981
5726;Tr�ger;Marcel;GER;TTV Mutterstadt;M;1981
5727;Wagner;Luca Pascal;GER;SV Siek;M;1981
5728;Schneider;Volker;GER;TTC Tuttlingen;M;1981
5729;Halcour;Dominik;GER;TTC SW Velbert;M;1981
5730;Kovtun;Nikita;UKR;1. FC Saarbr�cken-TT;M;1981
5731;Farei;Maryam;IRI;TTF Illtal;F;1981
5732;Paiva;Florencia;PAR;Paraguay;F;1981
5733;Saurbay;Bakdaulet;KAZ;Kazakhstan;M;1981
5734;Torgaibekov;Amir;KAZ;Kazakhstan;M;1981
5735;Ekrem;Tumay;GBR;England;F;1981
5736;Lee;Yew Chye;SGP;Singapore;M;1981
5737;Oldfield;Brian;GBR;England;M;1981
5738;Amr;Noureen;EGY;Egypt;F;1981
5739;Angerer;Peter;GER;TSV 1863 Schwabm�nchen e.V.;M;1980
5740;Hanslick;Janine;GER;TuS F�rstenfeldbruck;F;1980
5741;van Steenwijk;Remco;NED;Anrather TK RW;M;1980
5742;Kl�ver;Yannick;GER;TuS Celle;M;1980
5743;Funkert;Rufus;GER;FC Bayern M�nchen e.V.;M;1980
5744;Kraft;Jonathan;GER;TTC Klingenm�nster;M;1980
5745;Bouska;Martin;CZE;TV Ebern;M;1980
5746;Plache;Malte;GER;Oldenburger TB;M;1980
5747;Krieg;Se Hong;GER;Borussia D�sseldorf;M;1980
5748;Hahn;Christopher;GER;SG Lenglern;M;1980
5749;Holland;Nick;GER;FC Bayern M�nchen e.V.;M;1980
5750;Huebner;Maik;GER;TTS Detmold e.V.;M;1980
5751;Steininger;Simon;GER;MTV 1881 Ingolstadt;M;1980
5752;W�pper;Jonah;GER;SV Siek;M;1980
5753;Schulz;David;GER;SC Poppenb�ttel;M;1980
5754;Bradei;Hasan;GER;SV SCHOTT Jena;M;1980
5755;Duvivier;Eloise;BEL;Belgium;F;1980
5756;Gras;Tim;NED;ASV Einigkeit S�chteln;M;1980
5757;Varghese Joseph;Aditya;IND;SV Pl�derhausen;M;1980
5758;Rossi;Santino;ARG;Argentina;M;1980
5759;Kisyleichuk;Oleh;UKR;Ukraine;M;1980
5760;Rodriguez;Biel;ESP;Spain;M;1980
5761;Amarilla;Yuichi;PAR;Paraguay;M;1980
5762;Kramer;Lukas;AUT;Austria;M;1980
5763;Varbanov;Plamen;BUL;TTC Hagen e.V.;M;1980
5764;Savu;Sebastian-Cristian;ROU;Romania;M;1980
5765;Flaumenhaft;Jacek;POL;Poland;M;1980
5766;Lopez;Alberto;ESP;Spain;M;1980
5767;Li;Xiongda;CHN;China;M;1980
5768;Boden;Laurent;LUX;Luxembourg;M;1980
5769;Culka;Miroslav;SVK;Slovak Republic;M;1980
5770;Siebenhaar;Noah;GER;USV Jena e.V.;M;1979
5771;Tu;Wenna;GER;SU Neckarsulm;F;1979
5772;Reihs;Justus;GER;TTC M�hringen;M;1979
5773;Qiu;Kui;CHN;VfR Wiesbaden;M;1979
5774;Schultz;Etienne;GER;SG Schorndorf;M;1979
5775;Poensgen;Steven;GER;TTC Gr�n-Weiss Kirn;M;1979
5776;Masur;Patrick;GER;TSV Sasel;M;1979
5777;Nazam;Ahmed;BUL;TTV Weinheim-Weststadt;M;1979
5778;D�mges;Inka;GER;TTC Langen 1950;F;1979
5779;Diamandi;Gherasim;ESP;TTC Mennigh�ffen;M;1979
5780;Essid;Amir;TUN;Tunisia;M;1979
5781;Kamalov;Alikhan;UZB;Uzbekistan;M;1979
5782;Lee;Yeseo;KOR;South Korea (Republic);F;1979
5783;Gavrilov;Elisheva;ISR;Israel;F;1979
5784;Siohan;Claude;FRA;France;M;1979
5785;Garry;Pascal;FRA;France;M;1979
5786;Binsuaiger;Majad Rashed;KSA;Saudi Arabia;M;1979
5787;Lago Silva;Pablo Ricardo;URU;Uruguay;M;1979
5788;Klink;Max;GER;VfR Simmern;M;1978
5789;Bauer;Thomas;GER;VfL Oberbieber;M;1978
5790;Peto;Lasse;GER;USV Jena e.V.;M;1978
5791;Talavanov;Kiril;BUL;TTC Gnadental;M;1978
5792;Haagensen;Jocefina;DEN;Denmark;F;1978
5793;Guttormsen;Paal Edmund;NOR;Norway;M;1978
5794;Palfy;Janos;HUN;TSG 1888 Eddersheim;M;1978
5795;Dalamal;Armaan;USA;USA;M;1978
5796;Korzus;Julian;POL;Poland;M;1978
5797;Mantegazza;Fabio;ITA;Italy;M;1978
5798;Baga;Zyrus;PHI;Philippines;M;1978
5799;Tepes;Luka;CRO;Croatia;M;1978
5800;Herheliuk;Serhii;UKR;Ukraine;M;1978
5801;Chung;Owen;AUS;Australia;M;1978
5802;Kruschewski;Lennard;GER;ATSV Sebaldsbr�ck;M;1977
5803;Gambiroza;Nemanja;SRB;Sportclub Krefeld 1905 e.V.;M;1977
5804;Rose;Jannik;GER;TSV Schwalbe T�ndern;M;1977
5805;Moh�csy;L�szl�;GER;Borussia D�sseldorf;M;1977
5806;Dietrich;Lars;GER;VfR Wiesbaden;M;1977
5807;Schwinning;Nils;GER;MTG Essen-Horst;M;1977
5808;Schr�ter;Svenja;GER;MTV Tostedt;F;1977
5809;Schuy;Michael;GER;TV Geseke;M;1977
5810;Witton;Tobias;GER;GSV Fr�ndenberg;M;1977
5811;H�rhold;Lucas;GER;SpVgg Hambach;M;1977
5812;Szyszka;Rafal;POL;TTC M�drath;M;1977
5813;Nasser;Galila;EGY;VfL Kellinghusen;F;1977
5814;Bartova;Tereza;CZE;Czech Republic;F;1977
5815;Bakhyt;Anel;KAZ;Kazakhstan;F;1977
5816;Huang;Jacob;AUS;Australia;M;1977
5817;Kantaev;Kirill;RUS;Russia;M;1977
5818;Hamontree;Theerasak;THA;Thailand;M;1977
5819;Stukelja;Rista;SUI;Switzerland;M;1977
5820;Flageul;Alexandre;FRA;France;M;1977
5821;Vassilev;Petar;BUL;FC 1932 e.V. K�lsheim;M;1977
5822;Razhchanka;Arseni;BLR;Belarus;M;1977
5823;Zetterstrom;Lisa;SWE;Sweden;F;1977
5824;Siekmann;Philipp;GER;TTC Mennigh�ffen;M;1976
5825;Laible;Tobias;GER;TSG 1888 Eddersheim;M;1976
5826;Maiwald;Marian;GER;SC Buschhausen;M;1976
5827;Balazs;Erik;GER;SV Muldental Wilkau-Ha�lau;M;1976
5828;Stefanska;Faustyna;GER;SV SCHOTT Jena;F;1976
5829;Ackermann;Tim;GER;Oberalster VfW;M;1976
5830;Vodde;Jan;GER;TV Dinklage;M;1976
5831;Ke�ler;Vincent;GER;TTC 1946 Weinheim e.V.;M;1976
5832;Weinhold;Christoph;GER;SB Versbach;M;1976
5833;Spiewack;Timo;GER;FC Hambergen;M;1976
5834;Ha�elmann;Marcel;GER;SV Al. 1907 K�nigst�dten;M;1976
5835;Koziarski;Jacek;POL;Poland;M;1976
5836;Stoffregen;Mille Lyngsoe;DEN;MTV Engelbostel-Schulenburg;F;1976
5837;Roose;Alma;SWE;Sweden;F;1976
5838;Lindm�e;Rein;EST;Estonia;M;1976
5839;Kovarickova;Tereza;CZE;Czech Republic;F;1976
5840;Selivonets;Maryia;BLR;Belarus;F;1976
5841;Hermann;Jozsef;HUN;Hungary;M;1976
5842;Karlsson;Jens;SWE;Sweden;M;1976
5843;Panchal;Ved;IND;India;M;1976
5844;Leplomb;Christophe;FRA;France;M;1976
5845;Seyffarth;Stefan;GER;TTC Garching;M;1975
5846;Graner;Ben;GER;TTV Falken Rheinkamp;M;1975
5847;Volke;Dominik;GER;TSV Gr�felfing e.V.;M;1975
5848;Reckwald;Felix;GER;TTC D�ppel;M;1975
5849;Hofferer;Luke;GER;ASC Gr�nwettersbach;M;1975
5850;Luther;Noah;GER;TTC D�ppel;M;1975
5851;Igel;Peter;GER;TTSC 09 Delmenhorst;M;1975
5852;Ruiz Rubira;Ivan;ESP;TTC W�schbach 58 e.V.;M;1975
5853;Hansen;Maja Helene;DEN;TSV Schwarzenbek;F;1975
5854;Mohamed Abdelazim;Mohamad Ahmed;EGY;TTV Radebeul;M;1975
5855;Park;Dojun;KOR;South Korea (Republic);M;1975
5856;Wong;Yu Wen Sarah;SGP;Singapore;F;1975
5857;Pinzon;Sofia;COL;Colombia;F;1975
5858;Malla;Amar;NEP;Nepal;M;1975
5859;Pacia;Bartlomiej;POL;Poland;M;1975
5860;Cordero;Henry Nikolas;ECU;Ecuador;M;1975
5861;Sharipkhan;Tabigat;KAZ;Kazakhstan;M;1975
5862;Sander;Til;GER;TTC Berus;M;1974
5863;Yagci;Numan;GER;TTF B�nen;M;1974
5864;Falk;Romeo Matthias;GER;F�chse Berlin Reinickendorf;M;1974
5865;Pianowski;Matthias;GER;TSV 1863 Schwabm�nchen e.V.;M;1974
5866;Kretzer;Karsten;GER;TuRa Germania Oberdrees;M;1974
5867;Surzyn;Bartosz;GER;DJK Olympia Bottrop 1950;M;1974
5868;Petzsche;Christian;GER;Krummesser SV;M;1974
5869;Ertel;Viktor;GER;TTV Hydro Nordhausen;M;1974
5870;Janik;Angelika;POL;SV Friedrichsgabe;F;1974
5871;Theisen;Philip;LUX;Luxembourg;M;1974
5872;Fegyver;Zsombor;HUN;Hungary;M;1974
5873;Morrison;Calum;GBR;Scotland;M;1974
5874;Sarsenbay;Damir;KAZ;Kazakhstan;M;1974
5875;Slawinski;Ignacy;POL;Poland;M;1974
5876;Filippi;Giorgia;ITA;Italy;F;1974
5877;Vivas;Matias;ARG;Argentina;M;1974
5878;Chou;Yu Fei;TPE;Taiwan;F;1974
5879;Romero;Carolina;ECU;Ecuador;F;1974
5880;Zhou;Ziyan;SGP;Singapore;F;1974
5881;Byrtek;Emilia;POL;Poland;F;1974
5882;Vokrinek;Tomas;CZE;Czech Republic;M;1974
5883;Elvers;Lars;GER;ESV L�neburg;M;1973
5884;Klinksiek;Chris;GER;SV Brackwede;M;1973
5885;Ludwig;Florian;GER;Turn- und Sportverein Bad Aibling 1861 e.V.;M;1973
5886;L�ckel;Jobst;GER;MTV W�nsdorf;M;1973
5887;Kestler;Colin;GER;TTG Kleinsteinbach/Singen;M;1973
5888;Korte;Carsten;GER;VfL Emslage;M;1973
5889;H�hl;Michael;GER;DJK Franz-Sales-Haus Essen;M;1973
5890;Mihmat;Mehmet;GER;Turngemeinde Unterliederbach 1887;M;1973
